benchmark_id,model_name,model_family,model_size,active_size,model_type,score,metric_name,setup,num_shot_sample,language,source_url,year_evaluated,notes,evaluation_id,source_name,source_type,source_organization,model_developer,model_id,hf_repo,hf_split,samples_number,metric_lower_is_better,metric_score_type,metric_min_score,metric_max_score,reasoning_enabled,inference_platform,inference_engine,generation_temperature,generation_max_tokens,generation_top_p,benchmark_name,metric_score,metric,score_type,date_recorded
ifeval,stablelm-3b-4e1t,,2.795,,open,22.031986,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,7db8f92d75451030e8af330b6947cf1b,Open LLM Leaderboard v2,leaderboard,HuggingFace,stabilityai,stabilityai/stablelm-3b-4e1t,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,22.031986,accuracy,accuracy,2024-01-01
bbh,stablelm-3b-4e1t,,2.795,,open,9.01307,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,6d3d7fb245a05553427b77dcfd2d7466,Open LLM Leaderboard v2,leaderboard,HuggingFace,stabilityai,stabilityai/stablelm-3b-4e1t,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,9.01307,accuracy,accuracy,2024-01-01
math,stablelm-3b-4e1t,,2.795,,open,1.057402,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,28ac86f51c31d9848945bbfdaad2fa8e,Open LLM Leaderboard v2,leaderboard,HuggingFace,stabilityai,stabilityai/stablelm-3b-4e1t,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,1.057402,accuracy,accuracy,2024-01-01
gpqa,stablelm-3b-4e1t,,2.795,,open,0.0,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,419931e64fac86b62c33e3f9453d342b,Open LLM Leaderboard v2,leaderboard,HuggingFace,stabilityai,stabilityai/stablelm-3b-4e1t,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,0.0,accuracy,accuracy,2024-01-01
musr,stablelm-3b-4e1t,,2.795,,open,4.422656,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,cda7a9d4522d643d130f488108953acb,Open LLM Leaderboard v2,leaderboard,HuggingFace,stabilityai,stabilityai/stablelm-3b-4e1t,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,4.422656,accuracy,accuracy,2024-01-01
mmlu_pro,stablelm-3b-4e1t,,2.795,,open,7.432033,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,11f74c4ce9b9295b655b53f9a827de9b,Open LLM Leaderboard v2,leaderboard,HuggingFace,stabilityai,stabilityai/stablelm-3b-4e1t,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,7.432033,accuracy,accuracy,2024-01-01
ifeval,stablelm-zephyr-3b,,2.795,,open,36.832272,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,24de49494a12f4b5c5b2feeb82fadd79,Open LLM Leaderboard v2,leaderboard,HuggingFace,stabilityai,stabilityai/stablelm-zephyr-3b,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,36.832272,accuracy,accuracy,2024-01-01
bbh,stablelm-zephyr-3b,,2.795,,open,14.759119,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,8453eb3e28152f75e13dc8c5d1b8d741,Open LLM Leaderboard v2,leaderboard,HuggingFace,stabilityai,stabilityai/stablelm-zephyr-3b,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,14.759119,accuracy,accuracy,2024-01-01
math,stablelm-zephyr-3b,,2.795,,open,4.305136,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,79daeeca33fb66228aaa3bf0fee9ff32,Open LLM Leaderboard v2,leaderboard,HuggingFace,stabilityai,stabilityai/stablelm-zephyr-3b,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,4.305136,accuracy,accuracy,2024-01-01
gpqa,stablelm-zephyr-3b,,2.795,,open,0.0,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,cf81287cc4368f96e4da80ad071cd632,Open LLM Leaderboard v2,leaderboard,HuggingFace,stabilityai,stabilityai/stablelm-zephyr-3b,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,0.0,accuracy,accuracy,2024-01-01
musr,stablelm-zephyr-3b,,2.795,,open,9.78776,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,b2f93cc2e0487d8b5fde88a3dc71470c,Open LLM Leaderboard v2,leaderboard,HuggingFace,stabilityai,stabilityai/stablelm-zephyr-3b,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,9.78776,accuracy,accuracy,2024-01-01
mmlu_pro,stablelm-zephyr-3b,,2.795,,open,8.530954,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,4beba27324163b119663125bff6e67e0,Open LLM Leaderboard v2,leaderboard,HuggingFace,stabilityai,stabilityai/stablelm-zephyr-3b,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,8.530954,accuracy,accuracy,2024-01-01
ifeval,CollectiveCognition-v1.1-Mistral-7B,,7.0,,open,27.904626,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,a9478d90278945e50b7b7a74b47ddb11,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/CollectiveCognition-v1.1-Mistral-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,27.904626,accuracy,accuracy,2024-01-01
bbh,CollectiveCognition-v1.1-Mistral-7B,,7.0,,open,23.476134,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,d2e0d078089cd4038299a84a0fb32feb,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/CollectiveCognition-v1.1-Mistral-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,23.476134,accuracy,accuracy,2024-01-01
math,CollectiveCognition-v1.1-Mistral-7B,,7.0,,open,3.096677,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,4fa7a67add25e5f73bb6a2069739f5a3,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/CollectiveCognition-v1.1-Mistral-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,3.096677,accuracy,accuracy,2024-01-01
gpqa,CollectiveCognition-v1.1-Mistral-7B,,7.0,,open,4.9217,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,a65070db576c53dd0a58263041909c81,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/CollectiveCognition-v1.1-Mistral-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,4.9217,accuracy,accuracy,2024-01-01
musr,CollectiveCognition-v1.1-Mistral-7B,,7.0,,open,5.732552,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,b48466f2c751d3c2027dca243d4a72ed,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/CollectiveCognition-v1.1-Mistral-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,5.732552,accuracy,accuracy,2024-01-01
mmlu_pro,CollectiveCognition-v1.1-Mistral-7B,,7.0,,open,20.406693,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,c8472aa0fc4f12fe63da8d37efb64144,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/CollectiveCognition-v1.1-Mistral-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,20.406693,accuracy,accuracy,2024-01-01
ifeval,OpenHermes-13B,,13.0,,open,26.680652,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,0840049ac5899f2bece16a5510deec06,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-13B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,26.680652,accuracy,accuracy,2024-01-01
bbh,OpenHermes-13B,,13.0,,open,18.213328,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,037db4aed43fd6203cb909858a5c2c66,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-13B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,18.213328,accuracy,accuracy,2024-01-01
math,OpenHermes-13B,,13.0,,open,1.208459,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,a4f733822dc95fbfeee7c13e4e900e21,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-13B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,1.208459,accuracy,accuracy,2024-01-01
gpqa,OpenHermes-13B,,13.0,,open,3.020134,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,0789c64d8a99ab88922614ec4333280d,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-13B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,3.020134,accuracy,accuracy,2024-01-01
musr,OpenHermes-13B,,13.0,,open,8.532552,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,f46405e3578e7fffa41d51e588070f06,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-13B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,8.532552,accuracy,accuracy,2024-01-01
mmlu_pro,OpenHermes-13B,,13.0,,open,15.43846,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,c8679c045b992b33ddb409440f3293a8,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-13B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,15.43846,accuracy,accuracy,2024-01-01
ifeval,OpenHermes-2-Mistral-7B,,7.0,,open,52.861519,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,e536f09a60f5b84e6dd84c1ffa511589,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-2-Mistral-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,52.861519,accuracy,accuracy,2024-01-01
bbh,OpenHermes-2-Mistral-7B,,7.0,,open,29.251839,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,d92bb42f2de8aa385119507cb4f75e69,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-2-Mistral-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,29.251839,accuracy,accuracy,2024-01-01
math,OpenHermes-2-Mistral-7B,,7.0,,open,4.531722,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,008ee640f4551387a11d5e62a8218df6,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-2-Mistral-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,4.531722,accuracy,accuracy,2024-01-01
gpqa,OpenHermes-2-Mistral-7B,,7.0,,open,4.474273,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,90bd376e62461586aa557a26dec6e3b2,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-2-Mistral-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,4.474273,accuracy,accuracy,2024-01-01
musr,OpenHermes-2-Mistral-7B,,7.0,,open,16.064062,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,dc8371ad891fb51a79aebfdabc72497b,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-2-Mistral-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,16.064062,accuracy,accuracy,2024-01-01
mmlu_pro,OpenHermes-2-Mistral-7B,,7.0,,open,21.459441,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,9bde8bed5dc95f6e9314405a0e116bda,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-2-Mistral-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,21.459441,accuracy,accuracy,2024-01-01
ifeval,OpenHermes-2.5-Mistral-7B,,7.242,,open,55.714172,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,bf461dcbb4330ca76213942d9a5dc990,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-2.5-Mistral-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,55.714172,accuracy,accuracy,2024-01-01
bbh,OpenHermes-2.5-Mistral-7B,,7.242,,open,27.770026,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,b9a8b0ed3ab115fd225a1f60cea3d57f,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-2.5-Mistral-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,27.770026,accuracy,accuracy,2024-01-01
math,OpenHermes-2.5-Mistral-7B,,7.242,,open,5.060423,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,910f462873921e62fe3ab23845379786,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-2.5-Mistral-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,5.060423,accuracy,accuracy,2024-01-01
gpqa,OpenHermes-2.5-Mistral-7B,,7.242,,open,4.474273,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,766d96fc46e6d1c6754c2279840873c3,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-2.5-Mistral-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,4.474273,accuracy,accuracy,2024-01-01
musr,OpenHermes-2.5-Mistral-7B,,7.242,,open,12.058073,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,4e3a02b4423463357682fd7bc4651489,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-2.5-Mistral-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,12.058073,accuracy,accuracy,2024-01-01
mmlu_pro,OpenHermes-2.5-Mistral-7B,,7.242,,open,22.826167,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,276fcab961e4e539fe1c9e5fbf2ca621,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-2.5-Mistral-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,22.826167,accuracy,accuracy,2024-01-01
ifeval,OpenHermes-7B,,7.0,,open,18.12513,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,ebb09d0573851ad274427903aa48ee24,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,18.12513,accuracy,accuracy,2024-01-01
bbh,OpenHermes-7B,,7.0,,open,12.081395,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,8e6a73f0c0ee35d061dc080a2702645b,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,12.081395,accuracy,accuracy,2024-01-01
math,OpenHermes-7B,,7.0,,open,1.586103,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,9560498ea9cd7f57d7a9d11bc8160abd,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,1.586103,accuracy,accuracy,2024-01-01
gpqa,OpenHermes-7B,,7.0,,open,2.572707,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,3313256de63cdc5fbaf96dc0cde952fe,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,2.572707,accuracy,accuracy,2024-01-01
musr,OpenHermes-7B,,7.0,,open,12.68151,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,ea2699a1ca3a0b73636c3333d5d89cd3,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,12.68151,accuracy,accuracy,2024-01-01
mmlu_pro,OpenHermes-7B,,7.0,,open,10.368647,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,4603bd0f4a7b9c6ab74535d326cf86be,Open LLM Leaderboard v2,leaderboard,HuggingFace,teknium,teknium/OpenHermes-7B,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,10.368647,accuracy,accuracy,2024-01-01
ifeval,Falcon3-10B-Base,,10.306,,open,36.477546,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,d78426ebc147934ce86d7753b5591c2d,Open LLM Leaderboard v2,leaderboard,HuggingFace,tiiuae,tiiuae/Falcon3-10B-Base,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,36.477546,accuracy,accuracy,2024-01-01
bbh,Falcon3-10B-Base,,10.306,,open,41.375462,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,e4dc5231a0132bb2dddfcc35d5e1f1c0,Open LLM Leaderboard v2,leaderboard,HuggingFace,tiiuae,tiiuae/Falcon3-10B-Base,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,41.375462,accuracy,accuracy,2024-01-01
math,Falcon3-10B-Base,,10.306,,open,24.924471,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,263e2f06fd6d63253754cf9e7b49b505,Open LLM Leaderboard v2,leaderboard,HuggingFace,tiiuae,tiiuae/Falcon3-10B-Base,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,24.924471,accuracy,accuracy,2024-01-01
gpqa,Falcon3-10B-Base,,10.306,,open,12.751678,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,fd2080c843978366ff205eb217d0f65c,Open LLM Leaderboard v2,leaderboard,HuggingFace,tiiuae,tiiuae/Falcon3-10B-Base,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,12.751678,accuracy,accuracy,2024-01-01
musr,Falcon3-10B-Base,,10.306,,open,14.173958,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,d7a80932007353535daef56c902554b3,Open LLM Leaderboard v2,leaderboard,HuggingFace,tiiuae,tiiuae/Falcon3-10B-Base,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,14.173958,accuracy,accuracy,2024-01-01
mmlu_pro,Falcon3-10B-Base,,10.306,,open,36.003989,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,4d261cd25850efb81accd1dbb5f3327c,Open LLM Leaderboard v2,leaderboard,HuggingFace,tiiuae,tiiuae/Falcon3-10B-Base,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,36.003989,accuracy,accuracy,2024-01-01
ifeval,Falcon3-10B-Instruct,,10.306,,open,78.165601,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,3a2555cebfc8c1339fe8dc6d826ac23b,Open LLM Leaderboard v2,leaderboard,HuggingFace,tiiuae,tiiuae/Falcon3-10B-Instruct,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,78.165601,accuracy,accuracy,2024-01-01
bbh,Falcon3-10B-Instruct,,10.306,,open,44.82154,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,2c9514b4f7f0a3ee9bcf124d7170a335,Open LLM Leaderboard v2,leaderboard,HuggingFace,tiiuae,tiiuae/Falcon3-10B-Instruct,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,44.82154,accuracy,accuracy,2024-01-01
math,Falcon3-10B-Instruct,,10.306,,open,27.643505,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,e4aa0fd8260e97dd9810429de99accb4,Open LLM Leaderboard v2,leaderboard,HuggingFace,tiiuae,tiiuae/Falcon3-10B-Instruct,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,27.643505,accuracy,accuracy,2024-01-01
gpqa,Falcon3-10B-Instruct,,10.306,,open,10.514541,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,2615bbf6e98a3212f01456475e4599dc,Open LLM Leaderboard v2,leaderboard,HuggingFace,tiiuae,tiiuae/Falcon3-10B-Instruct,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,10.514541,accuracy,accuracy,2024-01-01
musr,Falcon3-10B-Instruct,,10.306,,open,13.607031,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,f9b275ac0402774fe30b3785c3e93897,Open LLM Leaderboard v2,leaderboard,HuggingFace,tiiuae,tiiuae/Falcon3-10B-Instruct,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,13.607031,accuracy,accuracy,2024-01-01
mmlu_pro,Falcon3-10B-Instruct,,10.306,,open,38.100251,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,b30ae597b45c4140864013f23622b5fd,Open LLM Leaderboard v2,leaderboard,HuggingFace,tiiuae,tiiuae/Falcon3-10B-Instruct,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,38.100251,accuracy,accuracy,2024-01-01
ifeval,Falcon3-1B-Base,,1.669,,open,24.280132,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,0b5fa976ed010a07dcc1b49fc2b136df,Open LLM Leaderboard v2,leaderboard,HuggingFace,tiiuae,tiiuae/Falcon3-1B-Base,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,24.280132,accuracy,accuracy,2024-01-01
bbh,Falcon3-1B-Base,,1.669,,open,11.343173,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,caac7c092c7b90e9a0d6aba6b65d8e10,Open LLM Leaderboard v2,leaderboard,HuggingFace,tiiuae,tiiuae/Falcon3-1B-Base,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,11.343173,accuracy,accuracy,2024-01-01
math,Falcon3-1B-Base,,1.669,,open,3.323263,accuracy,Zero-shot,0,English,https://huggingface.co/spaces/open-llm-leaderboard/open_llm_leaderboard,2024,,1cbd114a7412a4abbcde67745c55a63d,Open LLM Leaderboard v2,leaderboard,HuggingFace,tiiuae,tiiuae/Falcon3-1B-Base,,,,False,continuous,0,100,False,huggingface,lm-eval,0.0,,,,3.323263,accuracy,accuracy,2024-01-01
